   0.80000000 -108.73391967 
   0.80603015 -108.76461367 
   0.81206030 -108.79397652 
   0.81809045 -108.82205723 
   0.82412060 -108.84890290 
   0.83015075 -108.87455901 
   0.83618090 -108.89906937 
   0.84221106 -108.92247612 
   0.84824121 -108.94481995 
   0.85427136 -108.96614005 
   0.86030151 -108.98647415 
   0.86633166 -109.00585867 
   0.87236181 -109.02432867 
   0.87839196 -109.04191797 
   0.88442211 -109.05865920 
   0.89045226 -109.07458376 
   0.89648241 -109.08972197 
   0.90251256 -109.10410306 
   0.90854271 -109.11775519 
   0.91457286 -109.13070557 
   0.92060302 -109.14298041 
   0.92663317 -109.15460499 
   0.93266332 -109.16560371 
   0.93869347 -109.17600014 
   0.94472362 -109.18581696 
   0.95075377 -109.19507611 
   0.95678392 -109.20379875 
   0.96281407 -109.21200529 
   0.96884422 -109.21971545 
   0.97487437 -109.22694827 
   0.98090452 -109.23372210 
   0.98693467 -109.24005471 
   0.99296482 -109.24596322 
   0.99899497 -109.25146418 
   1.00502513 -109.25657358 
   1.01105528 -109.26130686 
   1.01708543 -109.26567893 
   1.02311558 -109.26970421 
   1.02914573 -109.27339662 
   1.03517588 -109.27676963 
   1.04120603 -109.27983624 
   1.04723618 -109.28260902 
   1.05326633 -109.28510012 
   1.05929648 -109.28732129 
   1.06532663 -109.28928389 
   1.07135678 -109.29099889 
   1.07738693 -109.29247691 
   1.08341709 -109.29372821 
   1.08944724 -109.29476272 
   1.09547739 -109.29559004 
   1.10150754 -109.29621944 
   1.10753769 -109.29665991 
   1.11356784 -109.29692013 
   1.11959799 -109.29700850 
   1.12562814 -109.29693314 
   1.13165829 -109.29670189 
   1.13768844 -109.29632237 
   1.14371859 -109.29580193 
   1.14974874 -109.29514766 
   1.15577889 -109.29436644 
   1.16180905 -109.29346494 
   1.16783920 -109.29244956 
   1.17386935 -109.29132655 
   1.17989950 -109.29010191 
   1.18592965 -109.28878145 
   1.19195980 -109.28737081 
   1.19798995 -109.28587542 
   1.20402010 -109.28430054 
   1.21005025 -109.28265126 
   1.21608040 -109.28093248 
   1.22211055 -109.27914896 
   1.22814070 -109.27730528 
   1.23417085 -109.27540589 
   1.24020101 -109.27345507 
   1.24623116 -109.27145695 
   1.25226131 -109.26941554 
   1.25829146 -109.26733469 
   1.26432161 -109.26521814 
   1.27035176 -109.26306948 
   1.27638191 -109.26089218 
   1.28241206 -109.25868960 
   1.28844221 -109.25646497 
   1.29447236 -109.25422141 
   1.30050251 -109.25196193 
   1.30653266 -109.24968942 
   1.31256281 -109.24740667 
   1.31859296 -109.24511638 
   1.32462312 -109.24282114 
   1.33065327 -109.24052345 
   1.33668342 -109.23822571 
   1.34271357 -109.23593023 
   1.34874372 -109.23363924 
   1.35477387 -109.23135486 
   1.36080402 -109.22907917 
   1.36683417 -109.22681412 
   1.37286432 -109.22456163 
   1.37889447 -109.22232350 
   1.38492462 -109.22010149 
   1.39095477 -109.21789727 
   1.39698492 -109.21571245 
   1.40301508 -109.21354857 
   1.40904523 -109.21140710 
   1.41507538 -109.20928945 
   1.42110553 -109.20719698 
   1.42713568 -109.20513097 
   1.43316583 -109.20309266 
   1.43919598 -109.20108323 
   1.44522613 -109.19910380 
   1.45125628 -109.19715545 
   1.45728643 -109.19523919 
   1.46331658 -109.19335601 
   1.46934673 -109.19150683 
   1.47537688 -109.18969253 
   1.48140704 -109.18791395 
   1.48743719 -109.18617189 
   1.49346734 -109.18446711 
   1.49949749 -109.18280031 
   1.50552764 -109.18117217 
   1.51155779 -109.17958335 
   1.51758794 -109.17803443 
   1.52361809 -109.17652601 
   1.52964824 -109.17505860 
   1.53567839 -109.17363273 
   1.54170854 -109.17224887 
   1.54773869 -109.17090747 
   1.55376884 -109.16960894 
   1.55979899 -109.16835368 
   1.56582915 -109.16714205 
   1.57185930 -109.16597440 
   1.57788945 -109.16485105 
   1.58391960 -109.16377228 
   1.58994975 -109.16273837 
   1.59597990 -109.16174957 
   1.60201005 -109.16080626 
   1.60804020 -109.15990819 
   1.61407035 -109.15905627 
   1.62010050 -109.15824975 
   1.62613065 -109.15748940 
   1.63216080 -109.15677580 
   1.63819095 -109.15610789 
   1.64422111 -109.15548681 
   1.65025126 -109.15491193 
   1.65628141 -109.15438388 
   1.66231156 -109.15390236 
   1.66834171 -109.15346763 
   1.67437186 -109.15307991 
   1.68040201 -109.15273839 
   1.68643216 -109.15244396 
   1.69246231 -109.15219663 
   1.69849246 -109.15199541 
   1.70452261 -108.88589425 
   1.71055276 -108.88182328 
   1.71658291 -108.87784673 
   1.72261307 -108.87396190 
   1.72864322 -108.87016594 
   1.73467337 -108.86645584 
   1.74070352 -108.86282869 
   1.74673367 -108.85928196 
   1.75276382 -108.85581300 
   1.75879397 -108.85241951 
   1.76482412 -108.84909896 
   1.77085427 -108.84584920 
   1.77688442 -108.84266798 
   1.78291457 -108.83955328 
   1.78894472 -108.83650303 
   1.79497487 -108.83351534 
   1.80100503 -108.83058825 
   1.80703518 -108.82772014 
   1.81306533 -108.82490922 
   1.81909548 -108.82215381 
   1.82512563 -108.81945233 
   1.83115578 -108.81680325 
   1.83718593 -108.81420511 
   1.84321608 -108.81165649 
   1.84924623 -108.80915600 
   1.85527638 -108.80670234 
   1.86130653 -108.80429421 
   1.86733668 -108.80193039 
   1.87336683 -108.79960969 
   1.87939698 -108.79733097 
   1.88542714 -108.79509312 
   1.89145729 -108.79289507 
   1.89748744 -108.79073581 
   1.90351759 -108.78861432 
   1.90954774 -108.78652966 
   1.91557789 -108.78448089 
   1.92160804 -108.78246711 
   1.92763819 -108.78048745 
   1.93366834 -108.77854108 
   1.93969849 -108.77662718 
   1.94572864 -108.77474495 
   1.95175879 -108.77289366 
   1.95778894 -108.77107254 
   1.96381910 -108.76928089 
   1.96984925 -108.76751802 
   1.97587940 -108.76578323 
   1.98190955 -108.76407592 
   1.98793970 -108.76239544 
   1.99396985 -108.76074117 
   2.00000000 -108.75911253 
