   0.93564000 -111.46107270 
   0.94574101 -111.48651688 
   0.95584202 -111.51047330 
   0.96594303 -111.53302281 
   0.97604404 -111.55424011 
   0.98614505 -111.57419550 
   0.99624606 -111.59295530 
   1.00634707 -111.61058220 
   1.01644808 -111.62713550 
   1.02654909 -111.64267127 
   1.03665010 -111.65724249 
   1.04675111 -111.67089919 
   1.05685212 -111.68368861 
   1.06695313 -111.69565541 
   1.07705414 -111.70684176 
   1.08715515 -111.71728761 
   1.09725616 -111.72703081 
   1.10735717 -111.73610730 
   1.11745818 -111.74455126 
   1.12755919 -111.75239522 
   1.13766020 -111.75967013 
   1.14776121 -111.76640545 
   1.15786222 -111.77262915 
   1.16796323 -111.77836782 
   1.17806424 -111.78364663 
   1.18816525 -111.78848950 
   1.19826626 -111.79291910 
   1.20836727 -111.79695694 
   1.21846828 -111.80062349 
   1.22856929 -111.80393829 
   1.23867030 -111.80692025 
   1.24877131 -111.80958759 
   1.25887232 -111.81194769 
   1.26897333 -111.81803561 
   1.27907434 -111.82045615 
   1.28917535 -111.82265043 
   1.29927636 -111.82462919 
   1.30937737 -111.82641300 
   1.31947838 -111.82800802 
   1.32957939 -111.82942307 
   1.33968040 -111.83067771 
   1.34978141 -111.83176293 
   1.35988242 -111.83269754 
   1.36998343 -111.83348996 
   1.38008444 -111.83414818 
   1.39018545 -111.83467985 
   1.40028646 -111.83509211 
   1.41038747 -111.83539180 
   1.42048848 -111.83558546 
   1.43058949 -111.83567950 
   1.44069051 -111.83567349 
   1.45079152 -111.83558540 
   1.46089253 -111.83541450 
   1.47099354 -111.83516588 
   1.48109455 -111.83484440 
   1.49119556 -111.83445464 
   1.50129657 -111.83400097 
   1.51139758 -111.83348749 
   1.52149859 -111.83291818 
   1.53159960 -111.83230087 
   1.54170061 -111.83162792 
   1.55180162 -111.83091588 
   1.56190263 -111.83016132 
   1.57200364 -111.82936387 
   1.58210465 -111.82853539 
   1.59220566 -111.82767719 
   1.60230667 -111.82678771 
   1.61240768 -111.82587131 
   1.62250869 -111.82493937 
   1.63260970 -111.82480341 
   1.64271071 -111.82394376 
   1.65281172 -111.82304995 
   1.66291273 -111.82212526 
   1.67301374 -111.82117136 
   1.68311475 -111.82019019 
   1.69321576 -111.81918363 
   1.70331677 -111.81815345 
   1.71341778 -111.81710131 
   1.72351879 -111.81602868 
   1.73361980 -111.81493700 
   1.74372081 -111.81382779 
   1.75382182 -111.81270252 
   1.76392283 -111.81156349 
   1.77402384 -111.81040663 
   1.78412485 -111.80924146 
   1.79422586 -111.80806631 
   1.80432687 -111.80687658 
   1.81442788 -111.80567890 
   1.82452889 -111.80447263 
   1.83462990 -111.80325920 
   1.84473091 -111.80203778 
   1.85483192 -111.80081085 
   1.86493293 -111.79957850 
   1.87503394 -111.79834144 
   1.88513495 -111.79710030 
   1.89523596 -111.79585568 
   1.90533697 -111.79460815 
   1.91543798 -111.79335820 
   1.92553899 -111.79210636 
   1.93564000 -111.79085436 
